id_ingredient,id_nutrient,value,min,max
359,38,52.0,,
513,38,52.0,,
359,38,52.103250478,,
513,38,52.103250478,,
359,38,58.0,,
513,38,58.0,,
359,38,58.078393881,,
513,38,58.078393881,,
359,38,79.0,,
513,38,79.0,,
359,38,79.110898662,,
513,38,79.110898662,,
359,38,402.0,,
513,38,402.0,,
359,38,401.768642447,,
513,38,401.768642447,,
359,38,435.0,,
513,38,435.0,,
359,38,434.990439771,,
513,38,434.990439771,,
359,38,477.0,,
513,38,477.0,,
359,38,477.294455067,,
513,38,477.294455067,,
359,38,82.0,,
513,38,82.0,,
359,38,81.978967495,,
513,38,81.978967495,,
359,38,374.0,,
513,38,374.0,,
359,38,374.043977055,,
513,38,374.043977055,,
359,38,404.0,,
513,38,404.0,,
359,38,403.919694073,,
513,38,403.919694073,,
359,38,433.0,,
513,38,433.0,,
359,38,433.078393881,,
513,38,433.078393881,,
359,38,442.0,,
513,38,442.0,,
359,38,441.921606119,,
513,38,441.921606119,,
359,38,397.0,,
513,38,397.0,,
359,38,396.988527725,,
513,38,396.988527725,,
359,38,391.0,,
513,38,391.0,,
359,38,391.252390057,,
513,38,391.252390057,,
359,38,75.0,,
513,38,75.0,,
359,38,75.047801147,,
513,38,75.047801147,,
359,38,79.0,,
513,38,79.0,,
359,38,79.110898662,,
513,38,79.110898662,,
359,38,78.0,,
513,38,78.0,,
359,38,77.915869981,,
513,38,77.915869981,,
359,38,68.0,,
513,38,68.0,,
359,38,68.116634799,,
513,38,68.116634799,,
359,38,69.0,,
513,38,69.0,,
359,38,69.072657744,,
513,38,69.072657744,,
359,38,80.0,,
513,38,80.0,,
359,38,80.066921606,,
513,38,80.066921606,,
359,38,65.0,,
513,38,65.0,,
359,38,65.009560229,,
513,38,65.009560229,,
359,38,67.0,,
513,38,67.0,,
359,38,66.921606119,,
513,38,66.921606119,,
359,38,81.0,,
513,38,81.0,,
359,38,81.022944551,,
513,38,81.022944551,,
359,38,59.0,,
513,38,59.0,,
359,38,59.034416826,,
513,38,59.034416826,,
359,38,63.0,,
513,38,63.0,,
359,38,63.09751434,,
513,38,63.09751434,,
359,38,60.0,,
513,38,60.0,,
359,38,59.990439771,,
513,38,59.990439771,,
359,38,85.0,,
513,38,85.0,,
359,38,85.086042065,,
513,38,85.086042065,,
359,38,86.0,,
513,38,86.0,,
359,38,86.04206501,,
513,38,86.04206501,,
359,38,46.0,,
513,38,46.0,,
359,38,46.367112811,,
513,38,46.367112811,,
359,38,52.0,,
513,38,52.0,,
359,38,52.103250478,,
513,38,52.103250478,,
359,38,41.0,,
513,38,41.0,,
359,38,41.108986616,,
513,38,41.108986616,,
359,38,46.0,,
513,38,46.0,,
359,38,45.650095602,,
513,38,45.650095602,,
359,38,53.0,,
513,38,53.0,,
359,38,53.059273423,,
513,38,53.059273423,,
359,38,41.0,,
513,38,41.0,,
359,38,41.108986616,,
513,38,41.108986616,,
359,38,33.0,,
513,38,33.0,,
359,38,33.460803059,,
513,38,33.460803059,,
359,38,67.0,,
513,38,67.0,,
359,38,66.921606119,,
513,38,66.921606119,,
359,38,36.0,,
513,38,36.0,,
359,38,36.089866157,,
513,38,36.089866157,,
359,38,32.0,,
513,38,32.0,,
359,38,31.54875717,,
513,38,31.54875717,,
359,38,36.0,,
513,38,36.0,,
359,38,35.850860421,,
513,38,35.850860421,,
359,38,57.0,,
513,38,57.0,,
359,38,57.122370937,,
513,38,57.122370937,,
359,38,62.0,,
513,38,62.0,,
359,38,61.90248566,,
513,38,61.90248566,,
359,38,59.0,,
513,38,59.0,,
359,38,59.034416826,,
513,38,59.034416826,,
359,38,57.0,,
513,38,57.0,,
359,38,56.883365201,,
513,38,56.883365201,,
359,38,60.0,,
513,38,60.0,,
359,38,59.512428298,,
513,38,59.512428298,,
359,38,65.0,,
513,38,65.0,,
359,38,65.009560229,,
513,38,65.009560229,,
359,38,62.0,,
513,38,62.0,,
359,38,61.90248566,,
513,38,61.90248566,,
359,38,31.0,,
513,38,31.0,,
359,38,31.070745698,,
513,38,31.070745698,,
359,38,429.0,,
513,38,429.0,,
359,38,428.537284895,,
513,38,428.537284895,,
359,38,74.0,,
513,38,74.0,,
359,38,74.091778203,,
513,38,74.091778203,,
359,38,78.0,,
513,38,78.0,,
359,38,77.915869981,,
513,38,77.915869981,,
359,38,84.0,,
513,38,84.0,,
359,38,84.13001912,,
513,38,84.13001912,,
359,38,111.0,,
513,38,111.0,,
359,38,110.898661568,,
513,38,110.898661568,,
359,38,96.0,,
513,38,96.0,,
359,38,96.080305927,,
513,38,96.080305927,,
359,38,86.0,,
513,38,86.0,,
359,38,86.520076482,,
513,38,86.520076482,,
359,38,116.0,,
513,38,116.0,,
359,38,115.917782027,,
513,38,115.917782027,,
359,38,86.0,,
513,38,86.0,,
359,38,86.520076482,,
513,38,86.520076482,,
359,38,115.0,,
513,38,115.0,,
359,38,114.961759082,,
513,38,114.961759082,,
359,38,85.0,,
513,38,85.0,,
359,38,85.325047801,,
513,38,85.325047801,,
359,38,115.0,,
513,38,115.0,,
359,38,114.961759082,,
513,38,114.961759082,,
359,38,115.0,,
513,38,115.0,,
359,38,114.961759082,,
513,38,114.961759082,,
359,38,112.0,,
513,38,112.0,,
359,38,112.093690249,,
513,38,112.093690249,,
359,38,86.0,,
513,38,86.0,,
359,38,86.04206501,,
513,38,86.04206501,,
359,38,66.0,,
513,38,66.0,,
359,38,65.965583174,,
513,38,65.965583174,,
359,38,127.0,,
513,38,127.0,,
359,38,126.912045889,,
513,38,126.912045889,,
359,38,509.0,,
513,38,509.0,,
359,38,509.321223709,,
513,38,509.321223709,,
359,38,63.0,,
513,38,63.0,,
359,38,62.858508604,,
513,38,62.858508604,,
359,38,520.0,,
513,38,520.0,,
359,38,520.076481836,,
513,38,520.076481836,,
359,38,63.0,,
513,38,63.0,,
359,38,62.858508604,,
513,38,62.858508604,,
359,38,511.0,,
513,38,511.0,,
359,38,510.994263862,,
513,38,510.994263862,,
359,38,511.0,,
513,38,511.0,,
359,38,510.994263862,,
513,38,510.994263862,,
359,38,131.0,,
513,38,131.0,,
359,38,130.975143403,,
513,38,130.975143403,,
359,38,66.0,,
513,38,66.0,,
359,38,65.965583174,,
513,38,65.965583174,,
359,38,502.0,,
513,38,502.0,,
359,38,501.912045889,,
513,38,501.912045889,,
359,38,64.0,,
513,38,64.0,,
359,38,64.053537285,,
513,38,64.053537285,,
359,38,127.0,,
513,38,127.0,,
359,38,127.151051625,,
513,38,127.151051625,,
359,38,511.0,,
513,38,511.0,,
359,38,510.994263862,,
513,38,510.994263862,,
359,38,131.0,,
513,38,131.0,,
359,38,130.736137667,,
513,38,130.736137667,,
359,38,483.0,,
513,38,483.0,,
359,38,483.26959847,,
513,38,483.26959847,,
359,38,88.0,,
513,38,88.0,,
359,38,87.954110899,,
513,38,87.954110899,,
359,38,519.0,,
513,38,519.0,,
359,38,519.120458891,,
513,38,519.120458891,,
359,38,67.0,,
513,38,67.0,,
359,38,66.682600382,,
513,38,66.682600382,,
359,38,63.0,,
513,38,63.0,,
359,38,62.619502868,,
513,38,62.619502868,,
359,38,131.0,,
513,38,131.0,,
359,38,131.21414914,,
513,38,131.21414914,,
359,38,64.0,,
513,38,64.0,,
359,38,64.053537285,,
513,38,64.053537285,,
359,38,510.0,,
513,38,510.0,,
359,38,510.277246654,,
513,38,510.277246654,,
359,38,521.0,,
513,38,521.0,,
359,38,520.793499044,,
513,38,520.793499044,,
359,38,132.0,,
513,38,132.0,,
359,38,132.40917782,,
513,38,132.40917782,,
359,38,66.0,,
513,38,66.0,,
359,38,65.965583174,,
513,38,65.965583174,,
359,38,524.0,,
513,38,524.0,,
359,38,523.661567878,,
513,38,523.661567878,,
359,38,494.0,,
513,38,494.0,,
359,38,493.546845124,,
513,38,493.546845124,,
359,38,78.0,,
513,38,78.0,,
359,38,77.915869981,,
513,38,77.915869981,,
359,38,71.0,,
513,38,71.0,,
359,38,71.462715105,,
513,38,71.462715105,,
359,38,66.0,,
513,38,66.0,,
359,38,65.965583174,,
513,38,65.965583174,,
359,38,128.0,,
513,38,128.0,,
359,38,128.10707457,,
513,38,128.10707457,,
359,38,517.0,,
513,38,517.0,,
359,38,517.447418738,,
513,38,517.447418738,,
359,38,126.0,,
513,38,126.0,,
359,38,125.956022945,,
513,38,125.956022945,,
359,38,66.0,,
513,38,66.0,,
359,38,65.965583174,,
513,38,65.965583174,,
359,38,66.0,,
513,38,66.0,,
359,38,65.965583174,,
513,38,65.965583174,,
359,38,514.0,,
513,38,514.0,,
359,38,514.101338432,,
513,38,514.101338432,,
359,38,65.0,,
513,38,65.0,,
359,38,65.009560229,,
513,38,65.009560229,,
359,38,127.0,,
513,38,127.0,,
359,38,126.673040153,,
513,38,126.673040153,,
359,38,510.0,,
513,38,510.0,,
359,38,510.277246654,,
513,38,510.277246654,,
359,38,522.0,,
513,38,522.0,,
359,38,522.227533461,,
513,38,522.227533461,,
359,38,131.0,,
513,38,131.0,,
359,38,131.21414914,,
513,38,131.21414914,,
359,38,65.0,,
513,38,65.0,,
359,38,65.009560229,,
513,38,65.009560229,,
359,38,127.0,,
513,38,127.0,,
359,38,126.673040153,,
513,38,126.673040153,,
359,38,64.0,,
513,38,64.0,,
359,38,64.053537285,,
513,38,64.053537285,,
359,38,522.0,,
513,38,522.0,,
359,38,522.466539197,,
513,38,522.466539197,,
359,38,64.0,,
513,38,64.0,,
359,38,64.292543021,,
513,38,64.292543021,,
359,38,99.0,,
513,38,99.0,,
359,38,98.948374761,,
513,38,98.948374761,,
359,38,480.0,,
513,38,480.0,,
359,38,479.684512428,,
513,38,479.684512428,,
359,38,67.0,,
513,38,67.0,,
359,38,67.160611855,,
513,38,67.160611855,,
359,38,503.0,,
513,38,503.0,,
359,38,502.868068834,,
513,38,502.868068834,,
359,38,63.0,,
513,38,63.0,,
359,38,62.858508604,,
513,38,62.858508604,,
359,38,521.0,,
513,38,521.0,,
359,38,520.793499044,,
513,38,520.793499044,,
359,38,99.0,,
513,38,99.0,,
359,38,98.709369025,,
513,38,98.709369025,,
359,38,63.0,,
513,38,63.0,,
359,38,62.619502868,,
513,38,62.619502868,,
359,38,130.0,,
513,38,130.0,,
359,38,130.258126195,,
513,38,130.258126195,,
359,38,524.0,,
513,38,524.0,,
359,38,523.900573614,,
513,38,523.900573614,,
359,38,63.0,,
513,38,63.0,,
359,38,63.09751434,,
513,38,63.09751434,,
359,38,126.0,,
513,38,126.0,,
359,38,126.195028681,,
513,38,126.195028681,,
359,38,508.0,,
513,38,508.0,,
359,38,507.887189293,,
513,38,507.887189293,,
359,38,65.0,,
513,38,65.0,,
359,38,65.009560229,,
513,38,65.009560229,,
359,38,125.0,,
513,38,125.0,,
359,38,125.239005736,,
513,38,125.239005736,,
359,38,471.0,,
513,38,471.0,,
359,38,471.319311663,,
513,38,471.319311663,,
359,38,65.0,,
513,38,65.0,,
359,38,65.009560229,,
513,38,65.009560229,,
359,38,128.0,,
513,38,128.0,,
359,38,127.629063098,,
513,38,127.629063098,,
359,38,502.0,,
513,38,502.0,,
359,38,502.390057361,,
513,38,502.390057361,,
359,38,480.0,,
513,38,480.0,,
359,38,479.684512428,,
513,38,479.684512428,,
359,38,67.0,,
513,38,67.0,,
359,38,67.160611855,,
513,38,67.160611855,,
359,38,68.0,,
513,38,68.0,,
359,38,68.594646272,,
513,38,68.594646272,,
359,38,67.0,,
513,38,67.0,,
359,38,66.921606119,,
513,38,66.921606119,,
359,38,63.0,,
513,38,63.0,,
359,38,62.619502868,,
513,38,62.619502868,,
359,38,130.0,,
513,38,130.0,,
359,38,130.258126195,,
513,38,130.258126195,,
359,38,524.0,,
513,38,524.0,,
359,38,523.900573614,,
513,38,523.900573614,,
359,38,63.0,,
513,38,63.0,,
359,38,63.09751434,,
513,38,63.09751434,,
359,38,126.0,,
513,38,126.0,,
359,38,126.195028681,,
513,38,126.195028681,,
359,38,508.0,,
513,38,508.0,,
359,38,507.887189293,,
513,38,507.887189293,,
359,38,68.0,,
513,38,68.0,,
359,38,68.355640535,,
513,38,68.355640535,,
359,38,509.0,,
513,38,509.0,,
359,38,508.843212237,,
513,38,508.843212237,,
359,38,69.0,,
513,38,69.0,,
359,38,69.31166348,,
513,38,69.31166348,,
359,38,520.0,,
513,38,520.0,,
359,38,519.598470363,,
513,38,519.598470363,,
359,38,68.0,,
513,38,68.0,,
359,38,67.638623327,,
513,38,67.638623327,,
359,38,128.0,,
513,38,128.0,,
359,38,128.10707457,,
513,38,128.10707457,,
359,38,520.0,,
513,38,520.0,,
359,38,519.837476099,,
513,38,519.837476099,,
359,38,66.0,,
513,38,66.0,,
359,38,65.726577438,,
513,38,65.726577438,,
359,38,522.0,,
513,38,522.0,,
359,38,522.227533461,,
513,38,522.227533461,,
359,38,127.0,,
513,38,127.0,,
359,38,126.673040153,,
513,38,126.673040153,,
359,38,128.0,,
513,38,128.0,,
359,38,128.10707457,,
513,38,128.10707457,,
359,38,66.0,,
513,38,66.0,,
359,38,65.487571702,,
513,38,65.487571702,,
359,38,517.0,,
513,38,517.0,,
359,38,517.447418738,,
513,38,517.447418738,,
359,38,71.0,,
513,38,71.0,,
359,38,70.984703633,,
513,38,70.984703633,,
359,38,98.0,,
513,38,98.0,,
359,38,98.231357553,,
513,38,98.231357553,,
359,38,517.0,,
513,38,517.0,,
359,38,517.447418738,,
513,38,517.447418738,,
359,38,48.0,,
513,38,48.0,,
359,38,48.2791587,,
513,38,48.2791587,,
359,38,66.0,,
513,38,66.0,,
359,38,65.965583174,,
513,38,65.965583174,,
359,38,66.0,,
513,38,66.0,,
359,38,65.965583174,,
513,38,65.965583174,,
359,38,63.0,,
513,38,63.0,,
359,38,63.09751434,,
513,38,63.09751434,,
359,38,344.0,,
513,38,344.0,,
359,38,343.929254302,,
513,38,343.929254302,,
359,38,92.0,,
513,38,92.0,,
359,38,92.017208413,,
513,38,92.017208413,,
359,38,132.0,,
513,38,132.0,,
359,38,132.170172084,,
513,38,132.170172084,,
359,38,501.0,,
513,38,501.0,,
359,38,500.956022945,,
513,38,500.956022945,,
359,38,64.0,,
513,38,64.0,,
359,38,64.053537285,,
513,38,64.053537285,,
359,38,514.0,,
513,38,514.0,,
359,38,514.101338432,,
513,38,514.101338432,,
359,38,89.0,,
513,38,89.0,,
359,38,88.910133843,,
513,38,88.910133843,,
359,38,76.0,,
513,38,76.0,,
359,38,75.52581262,,
513,38,75.52581262,,
359,38,96.0,,
513,38,96.0,,
359,38,95.602294455,,
513,38,95.602294455,,
359,38,48.0,,
513,38,48.0,,
359,38,48.040152964,,
513,38,48.040152964,,
359,38,43.0,,
513,38,43.0,,
359,38,43.021032505,,
513,38,43.021032505,,
359,38,69.0,,
513,38,69.0,,
359,38,69.072657744,,
513,38,69.072657744,,
359,38,64.0,,
513,38,64.0,,
359,38,64.053537285,,
513,38,64.053537285,,
359,38,421.0,,
513,38,421.0,,
359,38,421.367112811,,
513,38,421.367112811,,
359,38,404.0,,
513,38,404.0,,
359,38,404.397705545,,
513,38,404.397705545,,
359,38,26.0,,
513,38,26.0,,
359,38,26.051625239,,
513,38,26.051625239,,
359,38,68.0,,
513,38,68.0,,
359,38,67.877629063,,
513,38,67.877629063,,
359,38,66.0,,
513,38,66.0,,
359,38,66.20458891,,
513,38,66.20458891,,
359,38,69.0,,
513,38,69.0,,
359,38,69.31166348,,
513,38,69.31166348,,
359,38,51.0,,
513,38,51.0,,
359,38,51.38623327,,
513,38,51.38623327,,
359,38,66.0,,
513,38,66.0,,
359,38,65.965583174,,
513,38,65.965583174,,
359,38,47.0,,
513,38,47.0,,
359,38,47.323135755,,
513,38,47.323135755,,
359,38,68.0,,
513,38,68.0,,
359,38,67.877629063,,
513,38,67.877629063,,
359,38,81.0,,
513,38,81.0,,
359,38,80.544933078,,
513,38,80.544933078,,
359,38,75.0,,
513,38,75.0,,
359,38,75.286806883,,
513,38,75.286806883,,
359,38,396.0,,
513,38,396.0,,
359,38,396.03250478,,
513,38,396.03250478,,
359,38,47.0,,
513,38,47.0,,
359,38,47.084130019,,
513,38,47.084130019,,
359,38,76.0,,
513,38,76.0,,
359,38,75.52581262,,
513,38,75.52581262,,
359,38,77.0,,
513,38,77.0,,
359,38,76.481835564,,
513,38,76.481835564,,
359,38,78.0,,
513,38,78.0,,
359,38,78.393881453,,
513,38,78.393881453,,
359,38,91.0,,
513,38,91.0,,
359,38,91.061185468,,
513,38,91.061185468,,
359,38,68.0,,
513,38,68.0,,
359,38,68.116634799,,
513,38,68.116634799,,
359,38,73.0,,
513,38,73.0,,
359,38,72.41873805,,
513,38,72.41873805,,
327,38,38.0,,
328,38,38.0,,
329,38,38.0,,
327,38,38.001912046,,
328,38,38.001912046,,
329,38,38.001912046,,
327,38,53.0,,
328,38,53.0,,
329,38,53.0,,
327,38,53.059273423,,
328,38,53.059273423,,
329,38,53.059273423,,
327,38,48.0,,
328,38,48.0,,
329,38,48.0,,
327,38,48.040152964,,
328,38,48.040152964,,
329,38,48.040152964,,
327,38,51.0,,
328,38,51.0,,
329,38,51.0,,
327,38,50.908221797,,
328,38,50.908221797,,
329,38,50.908221797,,
327,38,70.0,,
328,38,70.0,,
329,38,70.0,,
327,38,70.028680688,,
328,38,70.028680688,,
329,38,70.028680688,,
327,38,45.0,,
328,38,45.0,,
329,38,45.0,,
327,38,44.933078394,,
328,38,44.933078394,,
329,38,44.933078394,,
327,38,36.0,,
328,38,36.0,,
329,38,36.0,,
327,38,36.089866157,,
328,38,36.089866157,,
329,38,36.089866157,,
327,38,49.0,,
328,38,49.0,,
329,38,49.0,,
327,38,48.757170172,,
328,38,48.757170172,,
329,38,48.757170172,,
327,38,64.0,,
328,38,64.0,,
329,38,64.0,,
327,38,64.053537285,,
328,38,64.053537285,,
329,38,64.053537285,,
327,38,65.0,,
328,38,65.0,,
329,38,65.0,,
327,38,65.248565966,,
328,38,65.248565966,,
329,38,65.248565966,,
327,38,38.0,,
328,38,38.0,,
329,38,38.0,,
327,38,38.001912046,,
328,38,38.001912046,,
329,38,38.001912046,,
327,38,48.0,,
328,38,48.0,,
329,38,48.0,,
327,38,48.040152964,,
328,38,48.040152964,,
329,38,48.040152964,,
327,38,45.0,,
328,38,45.0,,
329,38,45.0,,
327,38,44.933078394,,
328,38,44.933078394,,
329,38,44.933078394,,
327,38,60.0,,
328,38,60.0,,
329,38,60.0,,
327,38,60.229445507,,
328,38,60.229445507,,
329,38,60.229445507,,
327,38,37.0,,
328,38,37.0,,
329,38,37.0,,
327,38,36.567877629,,
328,38,36.567877629,,
329,38,36.567877629,,
158,38,312.858508604,,
412,38,312.858508604,,
158,38,279.0,,
412,38,279.0,,
158,38,278.919694073,,
412,38,278.919694073,,
158,38,90.0,,
412,38,90.0,,
158,38,90.105162524,,
412,38,90.105162524,,
158,38,296.0,,
412,38,296.0,,
158,38,295.889101338,,
412,38,295.889101338,,
158,38,165.0,,
412,38,165.0,,
158,38,164.913957935,,
412,38,164.913957935,,
158,38,234.0,,
412,38,234.0,,
158,38,233.508604207,,
412,38,233.508604207,,
158,38,153.0,,
412,38,153.0,,
158,38,152.485659656,,
412,38,152.485659656,,
158,38,350.0,,
412,38,350.0,,
158,38,350.143403442,,
412,38,350.143403442,,
158,38,286.0,,
412,38,286.0,,
158,38,285.611854685,,
412,38,285.611854685,,
158,38,283.0,,
412,38,283.0,,
158,38,282.504780115,,
412,38,282.504780115,,
158,38,281.0,,
412,38,281.0,,
158,38,281.070745698,,
412,38,281.070745698,,
158,38,318.0,,
412,38,318.0,,
158,38,318.116634799,,
412,38,318.116634799,,
158,38,260.0,,
412,38,260.0,,
158,38,260.038240918,,
412,38,260.038240918,,
158,38,290.0,,
412,38,290.0,,
158,38,289.913957935,,
412,38,289.913957935,,
158,38,265.0,,
412,38,265.0,,
158,38,265.057361377,,
412,38,265.057361377,,
158,38,278.0,,
412,38,278.0,,
158,38,278.4416826,,
412,38,278.4416826,,
158,38,319.0,,
412,38,319.0,,
158,38,319.072657744,,
412,38,319.072657744,,
158,38,265.0,,
412,38,265.0,,
158,38,265.057361377,,
412,38,265.057361377,,
158,38,313.0,,
412,38,313.0,,
158,38,313.09751434,,
412,38,313.09751434,,
158,38,268.0,,
412,38,268.0,,
158,38,267.686424474,,
412,38,267.686424474,,
158,38,40.0,,
412,38,40.0,,
158,38,39.913957935,,
412,38,39.913957935,,
15,38,339.388145315,,
72,38,339.388145315,,
75,38,339.388145315,,
106,38,339.388145315,,
151,38,339.388145315,,
208,38,339.388145315,,
261,38,339.388145315,,
321,38,339.388145315,,
499,38,339.388145315,,
15,38,325.0,,
72,38,325.0,,
75,38,325.0,,
106,38,325.0,,
151,38,325.0,,
208,38,325.0,,
261,38,325.0,,
321,38,325.0,,
499,38,325.0,,
15,38,325.047801147,,
72,38,325.047801147,,
75,38,325.047801147,,
106,38,325.047801147,,
151,38,325.047801147,,
208,38,325.047801147,,
261,38,325.047801147,,
321,38,325.047801147,,
499,38,325.047801147,,
210,38,428.059273423,,
451,38,875.478011472,,
451,38,875.478011472,,
451,38,902.0,,
451,38,902.007648184,,
147,38,882.648183556,,
147,38,657.026768642,,
147,38,900.0,,
147,38,900.095602294,,
147,38,882.0,,
147,38,882.170172084,,
147,38,900.0,,
147,38,900.334608031,,
147,38,900.0,,
147,38,900.334608031,,
147,38,897.0,,
147,38,896.988527725,,
41,38,884.321223709,,
73,38,884.321223709,,
238,38,884.321223709,,
326,38,884.321223709,,
397,38,884.321223709,,
491,38,884.321223709,,
41,38,884.0,,
73,38,884.0,,
238,38,884.0,,
326,38,884.0,,
397,38,884.0,,
491,38,884.0,,
41,38,884.082217973,,
73,38,884.082217973,,
238,38,884.082217973,,
326,38,884.082217973,,
397,38,884.082217973,,
491,38,884.082217973,,
77,38,60.229445507,,
247,38,60.229445507,,
334,38,60.229445507,,
415,38,60.229445507,,
417,38,60.229445507,,
496,38,60.229445507,,
77,38,60.229445507,,
247,38,60.229445507,,
334,38,60.229445507,,
415,38,60.229445507,,
417,38,60.229445507,,
496,38,60.229445507,,
77,38,70.506692161,,
247,38,70.506692161,,
334,38,70.506692161,,
415,38,70.506692161,,
417,38,70.506692161,,
496,38,70.506692161,,
77,38,70.028680688,,
247,38,70.028680688,,
334,38,70.028680688,,
415,38,70.028680688,,
417,38,70.028680688,,
496,38,70.028680688,,
77,38,83.0,,
247,38,83.0,,
334,38,83.0,,
415,38,83.0,,
417,38,83.0,,
496,38,83.0,,
77,38,83.413001912,,
247,38,83.413001912,,
334,38,83.413001912,,
415,38,83.413001912,,
417,38,83.413001912,,
496,38,83.413001912,,
77,38,76.0,,
247,38,76.0,,
334,38,76.0,,
415,38,76.0,,
417,38,76.0,,
496,38,76.0,,
77,38,76.481835564,,
247,38,76.481835564,,
334,38,76.481835564,,
415,38,76.481835564,,
417,38,76.481835564,,
496,38,76.481835564,,
77,38,63.0,,
247,38,63.0,,
334,38,63.0,,
415,38,63.0,,
417,38,63.0,,
496,38,63.0,,
77,38,63.09751434,,
247,38,63.09751434,,
334,38,63.09751434,,
415,38,63.09751434,,
417,38,63.09751434,,
496,38,63.09751434,,
77,38,77.0,,
247,38,77.0,,
334,38,77.0,,
415,38,77.0,,
417,38,77.0,,
496,38,77.0,,
77,38,77.437858509,,
247,38,77.437858509,,
334,38,77.437858509,,
415,38,77.437858509,,
417,38,77.437858509,,
496,38,77.437858509,,
77,38,78.0,,
247,38,78.0,,
334,38,78.0,,
415,38,78.0,,
417,38,78.0,,
496,38,78.0,,
77,38,77.676864245,,
247,38,77.676864245,,
334,38,77.676864245,,
415,38,77.676864245,,
417,38,77.676864245,,
496,38,77.676864245,,
77,38,55.0,,
247,38,55.0,,
334,38,55.0,,
415,38,55.0,,
417,38,55.0,,
496,38,55.0,,
77,38,54.732313576,,
247,38,54.732313576,,
334,38,54.732313576,,
415,38,54.732313576,,
417,38,54.732313576,,
496,38,54.732313576,,
77,38,29.0,,
247,38,29.0,,
334,38,29.0,,
415,38,29.0,,
417,38,29.0,,
496,38,29.0,,
77,38,29.397705545,,
247,38,29.397705545,,
334,38,29.397705545,,
415,38,29.397705545,,
417,38,29.397705545,,
496,38,29.397705545,,
77,38,29.0,,
247,38,29.0,,
334,38,29.0,,
415,38,29.0,,
417,38,29.0,,
496,38,29.0,,
77,38,28.919694073,,
247,38,28.919694073,,
334,38,28.919694073,,
415,38,28.919694073,,
417,38,28.919694073,,
496,38,28.919694073,,
405,38,365.439770554,,
405,38,500.717017208,,
405,38,496.0,,
405,38,495.936902486,,
405,38,362.0,,
405,38,362.332695985,,
405,38,358.0,,
405,38,358.26959847,,
405,38,354.0,,
405,38,353.728489484,,
405,38,362.0,,
405,38,362.332695985,,
405,38,358.0,,
405,38,358.030592734,,
405,38,496.0,,
405,38,495.936902486,,
524,38,65.009560229,,
524,38,64.292543021,,
109,38,57.122370937,,
124,38,57.122370937,,
152,38,57.122370937,,
296,38,57.122370937,,
342,38,57.122370937,,
350,38,57.122370937,,
389,38,57.122370937,,
506,38,57.122370937,,
109,38,53.0,,
124,38,53.0,,
152,38,53.0,,
296,38,53.0,,
342,38,53.0,,
350,38,53.0,,
389,38,53.0,,
506,38,53.0,,
109,38,52.820267686,,
124,38,52.820267686,,
152,38,52.820267686,,
296,38,52.820267686,,
342,38,52.820267686,,
350,38,52.820267686,,
389,38,52.820267686,,
506,38,52.820267686,,
109,38,60.0,,
124,38,60.0,,
152,38,60.0,,
296,38,60.0,,
342,38,60.0,,
350,38,60.0,,
389,38,60.0,,
506,38,60.0,,
109,38,59.990439771,,
124,38,59.990439771,,
152,38,59.990439771,,
296,38,59.990439771,,
342,38,59.990439771,,
350,38,59.990439771,,
389,38,59.990439771,,
506,38,59.990439771,,
109,38,40.0,,
124,38,40.0,,
152,38,40.0,,
296,38,40.0,,
342,38,40.0,,
350,38,40.0,,
389,38,40.0,,
506,38,40.0,,
109,38,40.152963671,,
124,38,40.152963671,,
152,38,40.152963671,,
296,38,40.152963671,,
342,38,40.152963671,,
350,38,40.152963671,,
389,38,40.152963671,,
506,38,40.152963671,,
109,38,53.0,,
124,38,53.0,,
152,38,53.0,,
296,38,53.0,,
342,38,53.0,,
350,38,53.0,,
389,38,53.0,,
506,38,53.0,,
109,38,53.059273423,,
124,38,53.059273423,,
152,38,53.059273423,,
296,38,53.059273423,,
342,38,53.059273423,,
350,38,53.059273423,,
389,38,53.059273423,,
506,38,53.059273423,,
522,38,76.481835564,,
522,38,70.0,,
522,38,70.267686424,,
522,38,61.0,,
522,38,60.946462715,,
522,38,480.0,,
522,38,479.923518164,,
522,38,271.0,,
522,38,271.271510516,,
522,38,116.0,,
522,38,115.917782027,,
522,38,91.0,,
522,38,91.300191205,,
522,38,146.0,,
522,38,146.03250478,,
522,38,55.0,,
522,38,55.210325048,,
522,38,62.0,,
522,38,61.90248566,,
522,38,55.0,,
522,38,54.971319312,,
522,38,37.0,,
522,38,37.045889101,,
522,38,38.0,,
522,38,38.001912046,,
522,38,54.0,,
522,38,53.776290631,,
522,38,118.0,,
522,38,117.59082218,,
522,38,98.0,,
522,38,98.470363289,,
522,38,84.0,,
522,38,84.369024857,,
522,38,47.0,,
522,38,47.323135755,,
522,38,41.0,,
522,38,41.108986616,,
522,38,92.0,,
522,38,92.017208413,,
522,38,74.0,,
522,38,74.091778203,,
522,38,115.0,,
522,38,114.722753346,,
522,38,88.0,,
522,38,87.715105163,,
522,38,80.0,,
522,38,80.305927342,,
522,38,43.0,,
522,38,43.260038241,,
522,38,59.0,,
522,38,58.556405354,,
522,38,85.0,,
522,38,85.325047801,,
522,38,145.0,,
522,38,145.076481836,,
522,38,76.0,,
522,38,76.003824092,,
522,38,472.0,,
522,38,472.275334608,,
522,38,271.0,,
522,38,271.03250478,,
