compound_id,public_id,name
135546,FDB107713,"TG(22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
135547,FDB107714,"TG(22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))"
135548,FDB107715,"TG(22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))"
135549,FDB107716,"TG(22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z))"
135550,FDB107717,"TG(22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
135551,FDB107718,"TG(22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
135552,FDB107719,"TG(22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
135553,FDB107720,"TG(22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z)/O-18:0)"
135554,FDB107721,"TG(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:1(13Z))"
135555,FDB107722,"TG(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/24:1(15Z))"
135556,FDB107723,"TG(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))"
135557,FDB107724,"TG(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z))"
135558,FDB107725,"TG(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:2n6)"
135559,FDB107726,"TG(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:3n6)"
135560,FDB107727,"TG(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))"
135561,FDB107728,"TG(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:2(13Z,16Z))"
135562,FDB107729,"TG(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z))"
135563,FDB107730,"TG(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
135564,FDB107731,"TG(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))"
135565,FDB107732,"TG(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))"
135566,FDB107733,"TG(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z))"
135567,FDB107734,"TG(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
135568,FDB107735,"TG(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
135569,FDB107736,"TG(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
135570,FDB107737,"TG(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/O-18:0)"
135571,FDB107738,TG(22:1(13Z)/O-18:0/22:1(13Z))
135572,FDB107739,TG(22:1(13Z)/O-18:0/24:1(15Z))
135573,FDB107740,"TG(22:1(13Z)/O-18:0/18:2(9Z,12Z))"
135574,FDB107741,"TG(22:1(13Z)/O-18:0/18:3(6Z,9Z,12Z))"
135575,FDB107742,TG(22:1(13Z)/O-18:0/20:2n6)
135576,FDB107743,TG(22:1(13Z)/O-18:0/20:3n6)
135577,FDB107744,"TG(22:1(13Z)/O-18:0/20:4(5Z,8Z,11Z,14Z))"
135578,FDB107745,"TG(22:1(13Z)/O-18:0/22:2(13Z,16Z))"
135579,FDB107746,"TG(22:1(13Z)/O-18:0/22:4(7Z,10Z,13Z,16Z))"
135580,FDB107747,"TG(22:1(13Z)/O-18:0/22:5(4Z,7Z,10Z,13Z,16Z))"
135581,FDB107748,"TG(22:1(13Z)/O-18:0/18:3(9Z,12Z,15Z))"
135582,FDB107749,"TG(22:1(13Z)/O-18:0/18:4(6Z,9Z,12Z,15Z))"
135583,FDB107750,"TG(22:1(13Z)/O-18:0/20:4(8Z,11Z,14Z,17Z))"
135584,FDB107751,"TG(22:1(13Z)/O-18:0/20:5(5Z,8Z,11Z,14Z,17Z))"
135585,FDB107752,"TG(22:1(13Z)/O-18:0/22:5(7Z,10Z,13Z,16Z,19Z))"
135586,FDB107753,"TG(22:1(13Z)/O-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
135587,FDB107754,TG(24:1(15Z)/14:0/24:1(15Z))
135588,FDB107755,"TG(24:1(15Z)/14:0/18:2(9Z,12Z))"
135589,FDB107756,"TG(24:1(15Z)/14:0/18:3(6Z,9Z,12Z))"
135590,FDB107757,TG(24:1(15Z)/14:0/20:2n6)
135591,FDB107758,TG(24:1(15Z)/14:0/20:3n6)
135592,FDB107759,"TG(24:1(15Z)/14:0/20:4(5Z,8Z,11Z,14Z))"
135593,FDB107760,"TG(24:1(15Z)/14:0/22:2(13Z,16Z))"
135594,FDB107761,"TG(24:1(15Z)/14:0/22:4(7Z,10Z,13Z,16Z))"
135595,FDB107762,"TG(24:1(15Z)/14:0/22:5(4Z,7Z,10Z,13Z,16Z))"
135596,FDB107763,"TG(24:1(15Z)/14:0/18:3(9Z,12Z,15Z))"
135597,FDB107764,"TG(24:1(15Z)/14:0/18:4(6Z,9Z,12Z,15Z))"
135598,FDB107765,"TG(24:1(15Z)/14:0/20:4(8Z,11Z,14Z,17Z))"
135599,FDB107766,"TG(24:1(15Z)/14:0/20:5(5Z,8Z,11Z,14Z,17Z))"
135600,FDB107767,"TG(24:1(15Z)/14:0/22:5(7Z,10Z,13Z,16Z,19Z))"
135601,FDB107768,"TG(24:1(15Z)/14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
135602,FDB107769,TG(24:1(15Z)/14:0/O-18:0)
135603,FDB107770,TG(24:1(15Z)/15:0/24:1(15Z))
135604,FDB107771,TG(24:1(15Z)/15:0/20:2n6)
135605,FDB107772,TG(24:1(15Z)/15:0/20:3n6)
135606,FDB107773,"TG(24:1(15Z)/15:0/20:4(5Z,8Z,11Z,14Z))"
135607,FDB107774,"TG(24:1(15Z)/15:0/22:2(13Z,16Z))"
135608,FDB107775,"TG(24:1(15Z)/15:0/22:4(7Z,10Z,13Z,16Z))"
135609,FDB107776,"TG(24:1(15Z)/15:0/22:5(4Z,7Z,10Z,13Z,16Z))"
135610,FDB107777,"TG(24:1(15Z)/15:0/18:4(6Z,9Z,12Z,15Z))"
135611,FDB107778,"TG(24:1(15Z)/15:0/20:4(8Z,11Z,14Z,17Z))"
135612,FDB107779,"TG(24:1(15Z)/15:0/20:5(5Z,8Z,11Z,14Z,17Z))"
135613,FDB107780,"TG(24:1(15Z)/15:0/22:5(7Z,10Z,13Z,16Z,19Z))"
135614,FDB107781,"TG(24:1(15Z)/15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
135615,FDB107782,TG(24:1(15Z)/15:0/O-18:0)
135616,FDB107783,TG(24:1(15Z)/16:0/24:1(15Z))
135617,FDB107784,"TG(24:1(15Z)/16:0/18:2(9Z,12Z))"
135618,FDB107785,"TG(24:1(15Z)/16:0/18:3(6Z,9Z,12Z))"
135619,FDB107786,TG(24:1(15Z)/16:0/20:2n6)
135620,FDB107787,TG(24:1(15Z)/16:0/20:3n6)
135621,FDB107788,"TG(24:1(15Z)/16:0/20:4(5Z,8Z,11Z,14Z))"
135622,FDB107789,"TG(24:1(15Z)/16:0/22:2(13Z,16Z))"
135623,FDB107790,"TG(24:1(15Z)/16:0/22:4(7Z,10Z,13Z,16Z))"
135624,FDB107791,"TG(24:1(15Z)/16:0/22:5(4Z,7Z,10Z,13Z,16Z))"
135625,FDB107792,"TG(24:1(15Z)/16:0/18:3(9Z,12Z,15Z))"
135626,FDB107793,"TG(24:1(15Z)/16:0/18:4(6Z,9Z,12Z,15Z))"
135627,FDB107794,"TG(24:1(15Z)/16:0/20:4(8Z,11Z,14Z,17Z))"
135628,FDB107795,"TG(24:1(15Z)/16:0/20:5(5Z,8Z,11Z,14Z,17Z))"
135629,FDB107796,"TG(24:1(15Z)/16:0/22:5(7Z,10Z,13Z,16Z,19Z))"
135630,FDB107797,"TG(24:1(15Z)/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
135631,FDB107798,TG(24:1(15Z)/16:0/O-18:0)
135632,FDB107799,TG(24:1(15Z)/18:0/24:1(15Z))
135633,FDB107800,"TG(24:1(15Z)/18:0/18:2(9Z,12Z))"
135634,FDB107801,"TG(24:1(15Z)/18:0/18:3(6Z,9Z,12Z))"
135635,FDB107802,TG(24:1(15Z)/18:0/20:2n6)
135636,FDB107803,TG(24:1(15Z)/18:0/20:3n6)
135637,FDB107804,"TG(24:1(15Z)/18:0/20:4(5Z,8Z,11Z,14Z))"
135638,FDB107805,"TG(24:1(15Z)/18:0/22:2(13Z,16Z))"
135639,FDB107806,"TG(24:1(15Z)/18:0/22:4(7Z,10Z,13Z,16Z))"
135640,FDB107807,"TG(24:1(15Z)/18:0/22:5(4Z,7Z,10Z,13Z,16Z))"
135641,FDB107808,"TG(24:1(15Z)/18:0/18:3(9Z,12Z,15Z))"
135642,FDB107809,"TG(24:1(15Z)/18:0/18:4(6Z,9Z,12Z,15Z))"
135643,FDB107810,"TG(24:1(15Z)/18:0/20:4(8Z,11Z,14Z,17Z))"
135644,FDB107811,"TG(24:1(15Z)/18:0/20:5(5Z,8Z,11Z,14Z,17Z))"
135645,FDB107812,"TG(24:1(15Z)/18:0/22:5(7Z,10Z,13Z,16Z,19Z))"
135646,FDB107813,"TG(24:1(15Z)/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
135647,FDB107814,TG(24:1(15Z)/18:0/O-18:0)
135648,FDB107815,TG(24:1(15Z)/20:0/24:1(15Z))
135649,FDB107816,"TG(24:1(15Z)/20:0/18:2(9Z,12Z))"
135650,FDB107817,"TG(24:1(15Z)/20:0/18:3(6Z,9Z,12Z))"
135651,FDB107818,TG(24:1(15Z)/20:0/20:2n6)
135652,FDB107819,TG(24:1(15Z)/20:0/20:3n6)
135653,FDB107820,"TG(24:1(15Z)/20:0/20:4(5Z,8Z,11Z,14Z))"
135654,FDB107821,"TG(24:1(15Z)/20:0/22:2(13Z,16Z))"
135655,FDB107822,"TG(24:1(15Z)/20:0/22:4(7Z,10Z,13Z,16Z))"
135656,FDB107823,"TG(24:1(15Z)/20:0/22:5(4Z,7Z,10Z,13Z,16Z))"
135657,FDB107824,"TG(24:1(15Z)/20:0/18:3(9Z,12Z,15Z))"
135658,FDB107825,"TG(24:1(15Z)/20:0/18:4(6Z,9Z,12Z,15Z))"
135659,FDB107826,"TG(24:1(15Z)/20:0/20:4(8Z,11Z,14Z,17Z))"
135660,FDB107827,"TG(24:1(15Z)/20:0/20:5(5Z,8Z,11Z,14Z,17Z))"
135661,FDB107828,"TG(24:1(15Z)/20:0/22:5(7Z,10Z,13Z,16Z,19Z))"
135662,FDB107829,"TG(24:1(15Z)/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
135663,FDB107830,TG(24:1(15Z)/20:0/O-18:0)
135664,FDB107831,TG(24:1(15Z)/22:0/24:1(15Z))
135665,FDB107832,"TG(24:1(15Z)/22:0/18:2(9Z,12Z))"
135666,FDB107833,"TG(24:1(15Z)/22:0/18:3(6Z,9Z,12Z))"
135667,FDB107834,TG(24:1(15Z)/22:0/20:2n6)
135668,FDB107835,TG(24:1(15Z)/22:0/20:3n6)
135669,FDB107836,"TG(24:1(15Z)/22:0/20:4(5Z,8Z,11Z,14Z))"
135670,FDB107837,"TG(24:1(15Z)/22:0/22:2(13Z,16Z))"
135671,FDB107838,"TG(24:1(15Z)/22:0/22:4(7Z,10Z,13Z,16Z))"
135672,FDB107839,"TG(24:1(15Z)/22:0/22:5(4Z,7Z,10Z,13Z,16Z))"
135673,FDB107840,"TG(24:1(15Z)/22:0/18:3(9Z,12Z,15Z))"
135674,FDB107841,"TG(24:1(15Z)/22:0/18:4(6Z,9Z,12Z,15Z))"
135675,FDB107842,"TG(24:1(15Z)/22:0/20:4(8Z,11Z,14Z,17Z))"
135676,FDB107843,"TG(24:1(15Z)/22:0/20:5(5Z,8Z,11Z,14Z,17Z))"
135677,FDB107844,"TG(24:1(15Z)/22:0/22:5(7Z,10Z,13Z,16Z,19Z))"
135678,FDB107845,"TG(24:1(15Z)/22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
135679,FDB107846,TG(24:1(15Z)/22:0/O-18:0)
135680,FDB107847,TG(24:1(15Z)/24:0/24:1(15Z))
135681,FDB107848,"TG(24:1(15Z)/24:0/18:2(9Z,12Z))"
135682,FDB107849,"TG(24:1(15Z)/24:0/18:3(6Z,9Z,12Z))"
135683,FDB107850,TG(24:1(15Z)/24:0/20:2n6)
135684,FDB107851,TG(24:1(15Z)/24:0/20:3n6)
135685,FDB107852,"TG(24:1(15Z)/24:0/20:4(5Z,8Z,11Z,14Z))"
135686,FDB107853,"TG(24:1(15Z)/24:0/22:2(13Z,16Z))"
135687,FDB107854,"TG(24:1(15Z)/24:0/22:4(7Z,10Z,13Z,16Z))"
135688,FDB107855,"TG(24:1(15Z)/24:0/22:5(4Z,7Z,10Z,13Z,16Z))"
135689,FDB107856,"TG(24:1(15Z)/24:0/18:3(9Z,12Z,15Z))"
135690,FDB107857,"TG(24:1(15Z)/24:0/18:4(6Z,9Z,12Z,15Z))"
135691,FDB107858,"TG(24:1(15Z)/24:0/20:4(8Z,11Z,14Z,17Z))"
135692,FDB107859,"TG(24:1(15Z)/24:0/20:5(5Z,8Z,11Z,14Z,17Z))"
135693,FDB107860,"TG(24:1(15Z)/24:0/22:5(7Z,10Z,13Z,16Z,19Z))"
135694,FDB107861,"TG(24:1(15Z)/24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
135695,FDB107862,TG(24:1(15Z)/24:0/O-18:0)
135696,FDB107863,TG(24:1(15Z)/14:1(9Z)/24:1(15Z))
135697,FDB107864,"TG(24:1(15Z)/14:1(9Z)/18:2(9Z,12Z))"
135698,FDB107865,"TG(24:1(15Z)/14:1(9Z)/18:3(6Z,9Z,12Z))"
135699,FDB107866,TG(24:1(15Z)/14:1(9Z)/20:2n6)
135700,FDB107867,TG(24:1(15Z)/14:1(9Z)/20:3n6)
135701,FDB107868,"TG(24:1(15Z)/14:1(9Z)/20:4(5Z,8Z,11Z,14Z))"
135702,FDB107869,"TG(24:1(15Z)/14:1(9Z)/22:2(13Z,16Z))"
135703,FDB107870,"TG(24:1(15Z)/14:1(9Z)/22:4(7Z,10Z,13Z,16Z))"
135704,FDB107871,"TG(24:1(15Z)/14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
135705,FDB107872,"TG(24:1(15Z)/14:1(9Z)/18:3(9Z,12Z,15Z))"
135706,FDB107873,"TG(24:1(15Z)/14:1(9Z)/18:4(6Z,9Z,12Z,15Z))"
135707,FDB107874,"TG(24:1(15Z)/14:1(9Z)/20:4(8Z,11Z,14Z,17Z))"
135708,FDB107875,"TG(24:1(15Z)/14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
135709,FDB107876,"TG(24:1(15Z)/14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
135710,FDB107877,"TG(24:1(15Z)/14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
135711,FDB107878,TG(24:1(15Z)/14:1(9Z)/O-18:0)
135712,FDB107879,TG(24:1(15Z)/16:1(9Z)/24:1(15Z))
135713,FDB107880,"TG(24:1(15Z)/16:1(9Z)/18:2(9Z,12Z))"
135714,FDB107881,"TG(24:1(15Z)/16:1(9Z)/18:3(6Z,9Z,12Z))"
135715,FDB107882,TG(24:1(15Z)/16:1(9Z)/20:2n6)
135716,FDB107883,TG(24:1(15Z)/16:1(9Z)/20:3n6)
135717,FDB107884,"TG(24:1(15Z)/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))"
135718,FDB107885,"TG(24:1(15Z)/16:1(9Z)/22:2(13Z,16Z))"
135719,FDB107886,"TG(24:1(15Z)/16:1(9Z)/22:4(7Z,10Z,13Z,16Z))"
135720,FDB107887,"TG(24:1(15Z)/16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
135721,FDB107888,"TG(24:1(15Z)/16:1(9Z)/18:3(9Z,12Z,15Z))"
135722,FDB107889,"TG(24:1(15Z)/16:1(9Z)/18:4(6Z,9Z,12Z,15Z))"
135723,FDB107890,"TG(24:1(15Z)/16:1(9Z)/20:4(8Z,11Z,14Z,17Z))"
135724,FDB107891,"TG(24:1(15Z)/16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
135725,FDB107892,"TG(24:1(15Z)/16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
135726,FDB107893,"TG(24:1(15Z)/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
135727,FDB107894,TG(24:1(15Z)/16:1(9Z)/O-18:0)
135728,FDB107895,TG(24:1(15Z)/18:1(11Z)/24:1(15Z))
135729,FDB107896,"TG(24:1(15Z)/18:1(11Z)/18:2(9Z,12Z))"
135730,FDB107897,"TG(24:1(15Z)/18:1(11Z)/18:3(6Z,9Z,12Z))"
135731,FDB107898,TG(24:1(15Z)/18:1(11Z)/20:2n6)
135732,FDB107899,TG(24:1(15Z)/18:1(11Z)/20:3n6)
135733,FDB107900,"TG(24:1(15Z)/18:1(11Z)/20:4(5Z,8Z,11Z,14Z))"
135734,FDB107901,"TG(24:1(15Z)/18:1(11Z)/22:2(13Z,16Z))"
135735,FDB107902,"TG(24:1(15Z)/18:1(11Z)/22:4(7Z,10Z,13Z,16Z))"
135736,FDB107903,"TG(24:1(15Z)/18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
135737,FDB107904,"TG(24:1(15Z)/18:1(11Z)/18:3(9Z,12Z,15Z))"
135738,FDB107905,"TG(24:1(15Z)/18:1(11Z)/18:4(6Z,9Z,12Z,15Z))"
135739,FDB107906,"TG(24:1(15Z)/18:1(11Z)/20:4(8Z,11Z,14Z,17Z))"
135740,FDB107907,"TG(24:1(15Z)/18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
135741,FDB107908,"TG(24:1(15Z)/18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
135742,FDB107909,"TG(24:1(15Z)/18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
135743,FDB107910,TG(24:1(15Z)/18:1(11Z)/O-18:0)
135744,FDB107911,TG(24:1(15Z)/18:1(9Z)/24:1(15Z))
135745,FDB107912,"TG(24:1(15Z)/18:1(9Z)/18:2(9Z,12Z))"
135746,FDB107913,"TG(24:1(15Z)/18:1(9Z)/18:3(6Z,9Z,12Z))"
135747,FDB107914,TG(24:1(15Z)/18:1(9Z)/20:2n6)
135748,FDB107915,TG(24:1(15Z)/18:1(9Z)/20:3n6)
135749,FDB107916,"TG(24:1(15Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))"
135750,FDB107917,"TG(24:1(15Z)/18:1(9Z)/22:2(13Z,16Z))"
135751,FDB107918,"TG(24:1(15Z)/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))"
135752,FDB107919,"TG(24:1(15Z)/18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
135753,FDB107920,"TG(24:1(15Z)/18:1(9Z)/18:3(9Z,12Z,15Z))"
135754,FDB107921,"TG(24:1(15Z)/18:1(9Z)/18:4(6Z,9Z,12Z,15Z))"
135755,FDB107922,"TG(24:1(15Z)/18:1(9Z)/20:4(8Z,11Z,14Z,17Z))"
135756,FDB107923,"TG(24:1(15Z)/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
135757,FDB107924,"TG(24:1(15Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
135758,FDB107925,"TG(24:1(15Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
135759,FDB107926,TG(24:1(15Z)/18:1(9Z)/O-18:0)
135760,FDB107927,TG(24:1(15Z)/20:1(11Z)/24:1(15Z))
135761,FDB107928,"TG(24:1(15Z)/20:1(11Z)/18:2(9Z,12Z))"
135762,FDB107929,"TG(24:1(15Z)/20:1(11Z)/18:3(6Z,9Z,12Z))"
135763,FDB107930,TG(24:1(15Z)/20:1(11Z)/20:2n6)
135764,FDB107931,TG(24:1(15Z)/20:1(11Z)/20:3n6)
135765,FDB107932,"TG(24:1(15Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))"
135766,FDB107933,"TG(24:1(15Z)/20:1(11Z)/22:2(13Z,16Z))"
135767,FDB107934,"TG(24:1(15Z)/20:1(11Z)/22:4(7Z,10Z,13Z,16Z))"
135768,FDB107935,"TG(24:1(15Z)/20:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
135769,FDB107936,"TG(24:1(15Z)/20:1(11Z)/18:3(9Z,12Z,15Z))"
135770,FDB107937,"TG(24:1(15Z)/20:1(11Z)/18:4(6Z,9Z,12Z,15Z))"
135771,FDB107938,"TG(24:1(15Z)/20:1(11Z)/20:4(8Z,11Z,14Z,17Z))"
135772,FDB107939,"TG(24:1(15Z)/20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
135773,FDB107940,"TG(24:1(15Z)/20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
135774,FDB107941,"TG(24:1(15Z)/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
135775,FDB107942,TG(24:1(15Z)/20:1(11Z)/O-18:0)
135776,FDB107943,"TG(24:1(15Z)/20:3(5Z,8Z,11Z)/24:1(15Z))"
135777,FDB107944,"TG(24:1(15Z)/20:3(5Z,8Z,11Z)/18:2(9Z,12Z))"
135778,FDB107945,"TG(24:1(15Z)/20:3(5Z,8Z,11Z)/18:3(6Z,9Z,12Z))"
135779,FDB107946,"TG(24:1(15Z)/20:3(5Z,8Z,11Z)/20:2n6)"
135780,FDB107947,"TG(24:1(15Z)/20:3(5Z,8Z,11Z)/20:3n6)"
135781,FDB107948,"TG(24:1(15Z)/20:3(5Z,8Z,11Z)/20:4(5Z,8Z,11Z,14Z))"
135782,FDB107949,"TG(24:1(15Z)/20:3(5Z,8Z,11Z)/22:2(13Z,16Z))"
135783,FDB107950,"TG(24:1(15Z)/20:3(5Z,8Z,11Z)/22:4(7Z,10Z,13Z,16Z))"
135784,FDB107951,"TG(24:1(15Z)/20:3(5Z,8Z,11Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
135785,FDB107952,"TG(24:1(15Z)/20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z))"
135786,FDB107953,"TG(24:1(15Z)/20:3(5Z,8Z,11Z)/18:4(6Z,9Z,12Z,15Z))"
135787,FDB107954,"TG(24:1(15Z)/20:3(5Z,8Z,11Z)/20:4(8Z,11Z,14Z,17Z))"
135788,FDB107955,"TG(24:1(15Z)/20:3(5Z,8Z,11Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
135789,FDB107956,"TG(24:1(15Z)/20:3(5Z,8Z,11Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
135790,FDB107957,"TG(24:1(15Z)/20:3(5Z,8Z,11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
135791,FDB107958,"TG(24:1(15Z)/20:3(5Z,8Z,11Z)/O-18:0)"
135792,FDB107959,TG(24:1(15Z)/22:1(13Z)/24:1(15Z))
135793,FDB107960,"TG(24:1(15Z)/22:1(13Z)/18:2(9Z,12Z))"
135794,FDB107961,"TG(24:1(15Z)/22:1(13Z)/18:3(6Z,9Z,12Z))"
135795,FDB107962,TG(24:1(15Z)/22:1(13Z)/20:2n6)
135796,FDB107963,TG(24:1(15Z)/22:1(13Z)/20:3n6)
135797,FDB107964,"TG(24:1(15Z)/22:1(13Z)/20:4(5Z,8Z,11Z,14Z))"
135798,FDB107965,"TG(24:1(15Z)/22:1(13Z)/22:2(13Z,16Z))"
135799,FDB107966,"TG(24:1(15Z)/22:1(13Z)/22:4(7Z,10Z,13Z,16Z))"
135800,FDB107967,"TG(24:1(15Z)/22:1(13Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
135801,FDB107968,"TG(24:1(15Z)/22:1(13Z)/18:3(9Z,12Z,15Z))"
135802,FDB107969,"TG(24:1(15Z)/22:1(13Z)/18:4(6Z,9Z,12Z,15Z))"
135803,FDB107970,"TG(24:1(15Z)/22:1(13Z)/20:4(8Z,11Z,14Z,17Z))"
135804,FDB107971,"TG(24:1(15Z)/22:1(13Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
135805,FDB107972,"TG(24:1(15Z)/22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
135806,FDB107973,"TG(24:1(15Z)/22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
135807,FDB107974,TG(24:1(15Z)/22:1(13Z)/O-18:0)
135808,FDB107975,TG(24:1(15Z)/24:1(15Z)/24:1(15Z))
135809,FDB107976,"TG(24:1(15Z)/24:1(15Z)/18:2(9Z,12Z))"
135810,FDB107977,"TG(24:1(15Z)/24:1(15Z)/18:3(6Z,9Z,12Z))"
135811,FDB107978,TG(24:1(15Z)/24:1(15Z)/20:2n6)
135812,FDB107979,TG(24:1(15Z)/24:1(15Z)/20:3n6)
135813,FDB107980,"TG(24:1(15Z)/24:1(15Z)/20:4(5Z,8Z,11Z,14Z))"
135814,FDB107981,"TG(24:1(15Z)/24:1(15Z)/22:2(13Z,16Z))"
135815,FDB107982,"TG(24:1(15Z)/24:1(15Z)/22:4(7Z,10Z,13Z,16Z))"
135816,FDB107983,"TG(24:1(15Z)/24:1(15Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
135817,FDB107984,"TG(24:1(15Z)/24:1(15Z)/18:3(9Z,12Z,15Z))"
135818,FDB107985,"TG(24:1(15Z)/24:1(15Z)/18:4(6Z,9Z,12Z,15Z))"
135819,FDB107986,"TG(24:1(15Z)/24:1(15Z)/20:4(8Z,11Z,14Z,17Z))"
135820,FDB107987,"TG(24:1(15Z)/24:1(15Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
135821,FDB107988,"TG(24:1(15Z)/24:1(15Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
135822,FDB107989,"TG(24:1(15Z)/24:1(15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
135823,FDB107990,TG(24:1(15Z)/24:1(15Z)/O-18:0)
135824,FDB107991,"TG(24:1(15Z)/18:2(9Z,12Z)/24:1(15Z))"
135825,FDB107992,"TG(24:1(15Z)/18:2(9Z,12Z)/18:2(9Z,12Z))"
135826,FDB107993,"TG(24:1(15Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))"
135827,FDB107994,"TG(24:1(15Z)/18:2(9Z,12Z)/20:2n6)"
135828,FDB107995,"TG(24:1(15Z)/18:2(9Z,12Z)/20:3n6)"
135829,FDB107996,"TG(24:1(15Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))"
135830,FDB107997,"TG(24:1(15Z)/18:2(9Z,12Z)/22:2(13Z,16Z))"
